,0,1
231.0,1.31,2.264
232.0,0.926,2.628
233.0,1.534,3.072
244.0,1.783,4.069
245.0,0.915,2.116
246.0,1.41,1.152
247.0,1.84,3.335
248.0,1.087,2.838
249.0,1.936,2.551
273.0,0.865,1.545
274.0,1.633,1.275
8.0,1.807,3.072
9.0,0.934,2.586
12.0,2.217,3.214
13.0,2.126,3.359
14.0,1.833,4.387
15.0,1.176,3.114
27.0,2.662,2.9
28.0,0.962,2.927
33.0,2.084,2.589
45.0,1.075,2.546
46.0,1.329,2.409
50.0,1.568,3.75
51.0,0.816,3.109
52.0,2.605,2.775
53.0,3.573,2.919
54.0,1.384,2.456
61.0,1.587,3.016
62.0,1.105,3.544
63.0,2.743,3.397
64.0,4.982,3.279
77.0,1.589,2.132
83.0,0.785,2.259
87.0,1.814,3.385
88.0,1.053,2.317
89.0,2.274,2.716
100.0,2.39,2.982
101.0,2.222,2.517
107.0,2.239,3.211
108.0,2.225,2.999
109.0,1.48,2.345
110.0,1.198,2.348
111.0,1.551,4.123
128.0,1.693,2.586
131.0,1.076,3.041
146.0,1.457,3.234
147.0,1.778,3.07
148.0,1.806,3.298
149.0,2.246,2.694
150.0,1.118,4.465
151.0,0.794,3.403
170.0,1.617,3.916
171.0,1.569,3.575
176.0,2.575,4.011
177.0,1.205,4.441
178.0,1.572,4.839
179.0,1.812,3.314
189.0,1.676,3.509
190.0,1.205,2.828
191.0,1.603,5.224
192.0,2.491,3.473
193.0,2.077,3.764
203.0,3.212,3.931
204.0,2.654,3.687
205.0,1.625,3.671
206.0,3.594,4.528
207.0,1.077,4.457
208.0,0.912,2.16
209.0,2.012,3.65
223.0,1.705,2.85
224.0,1.178,3.984
225.0,2.238,3.542
226.0,1.351,2.55
243.0,0.824,4.61
244.0,1.25,4.104
254.0,1.688,5.1
262.0,1.165,4.17
10.0,1.142,4.861
11.0,3.097,3.271
14.0,1.044,1.325
15.0,2.351,1.466
16.0,0.966,1.401
17.0,3.665,1.584
26.0,1.536,1.837
27.0,1.598,2.665
32.0,1.51,3.347
33.0,1.083,2.06
34.0,4.488,2.21
35.0,1.436,2.506
67.0,1.223,2.244
68.0,2.442,1.539
13.0,0.955,4.55
14.0,1.899,3.837
15.0,1.221,3.084
16.0,1.247,3.994
17.0,1.486,4.19
18.0,0.931,2.908
29.0,1.299,4.372
30.0,1.436,4.055
31.0,0.987,2.846
32.0,1.404,3.272
33.0,1.325,2.868
48.0,1.252,2.773
54.0,2.161,3.426
55.0,0.847,3.358
56.0,1.164,3.436
69.0,0.693,3.887
70.0,1.426,2.59
74.0,1.962,3.595
81.0,2.546,3.087
82.0,0.847,3.253
86.0,1.953,2.929
87.0,1.285,3.299
88.0,1.425,2.806
89.0,1.865,3.449
100.0,2.297,2.87
101.0,1.317,4.089
104.0,2.289,2.494
105.0,1.068,2.622
106.0,1.342,3.43
107.0,1.419,3.101
121.0,2.38,3.3
122.0,1.458,3.414
125.0,1.306,3.708
126.0,1.243,3.714
139.0,1.663,3.098
140.0,1.285,3.318
143.0,1.021,3.419
144.0,1.315,3.504
145.0,1.096,2.753
153.0,2.534,3.217
154.0,1.994,3.441
157.0,1.234,2.99
168.0,2.594,3.356
169.0,1.136,3.897
171.0,1.286,2.922
181.0,2.426,3.571
182.0,0.789,2.445
184.0,1.181,4.123
185.0,1.156,3.026
186.0,0.977,3.402
194.0,2.475,3.857
195.0,1.331,3.47
198.0,1.658,3.593
206.0,0.852,3.189
207.0,2.175,3.283
210.0,2.227,2.886
213.0,2.08,3.262
214.0,1.464,3.044
215.0,0.774,3.325
226.0,0.969,2.416
228.0,1.07,2.569
229.0,0.961,3.426
230.0,1.029,2.478
241.0,1.134,2.981
242.0,0.753,3.229
245.0,1.836,3.235
246.0,0.86,2.798
250.0,1.78,3.348
265.0,1.535,3.142
266.0,0.936,3.28
284.0,1.465,3.112
285.0,0.981,2.843
290.0,1.253,3.425
291.0,1.195,3.353
292.0,0.883,3.044
11.0,,
24.0,2.16,2.712
25.0,1.39,3.056
26.0,1.953,3.25
41.0,1.901,2.996
44.0,3.056,4.102
45.0,1.847,4.653
55.0,2.235,3.497
56.0,2.473,3.192
59.0,1.192,2.167
60.0,1.33,3.158
73.0,2.065,2.627
74.0,1.969,3.387
75.0,0.712,2.519
76.0,1.028,4.88
79.0,2.413,3.023
82.0,1.889,2.418
101.0,2.87,4.244
111.0,2.622,2.933
119.0,1.397,6.08
139.0,1.247,2.281
142.0,2.101,5.34
154.0,1.359,2.869
156.0,1.938,3.721
166.0,1.654,2.344
167.0,1.492,3.073
170.0,1.58,3.014
171.0,1.708,4.034
172.0,2.112,7.939
173.0,1.395,5.356
174.0,2.468,2.224
181.0,1.387,3.191
182.0,0.9,4.564
185.0,1.91,3.824
186.0,1.73,3.895
189.0,3.518,2.747
202.0,2.269,3.966
203.0,1.797,6.341
204.0,2.303,4.8
207.0,1.652,2.94
226.0,0.926,4.34
227.0,1.237,3.31
228.0,1.185,4.851
242.0,1.362,4.303
243.0,1.545,3.584
246.0,2.248,2.669
247.0,1.643,3.36
248.0,2.11,3.24
249.0,1.939,4.853
268.0,1.534,6.513
269.0,2.36,4.249
272.0,1.729,2.933
285.0,1.706,3.678
286.0,1.595,3.991
288.0,0.862,3.774
289.0,1.455,4.087
290.0,1.016,4.951
302.0,2.276,3.866
303.0,1.915,3.696
307.0,,2.683
308.0,,
22.0,4.211,3.001
30.0,0.873,3.5
31.0,1.757,3.247
32.0,1.651,2.78
42.0,1.317,2.28
43.0,1.462,2.693
45.0,1.212,2.897
46.0,2.136,3.673
57.0,0.674,3.74
58.0,2.203,2.656
60.0,1.955,3.927
68.0,2.27,2.542
69.0,3.645,3.258
70.0,3.539,3.452
82.0,3.26,3.291
83.0,3.244,3.054
84.0,1.15,2.655
90.0,0.983,2.653
91.0,2.046,2.975
92.0,2.404,2.789
100.0,2.135,2.496
107.0,1.141,2.141
108.0,1.452,2.675
115.0,1.991,4.534
116.0,3.376,4.336
117.0,2.105,2.211
131.0,1.962,2.644
132.0,2.614,3.569
133.0,0.756,2.174
134.0,2.98,2.793
135.0,3.47,3.749
147.0,2.201,4.318
151.0,1.145,2.301
152.0,1.037,2.209
164.0,1.788,2.844
165.0,2.888,3.12
166.0,1.752,3.207
183.0,1.803,2.718
184.0,0.575,2.559
186.0,0.543,2.323
189.0,2.783,4.025
190.0,0.837,1.838
204.0,1.087,2.696
205.0,2.456,2.489
213.0,1.8,2.245
214.0,1.866,3.336
218.0,1.646,2.286
229.0,1.663,2.65
231.0,1.627,2.142
244.0,1.701,2.183
245.0,1.908,2.344
253.0,3.253,3.427
254.0,0.925,2.679
264.0,1.171,2.004
269.0,2.85,3.006
281.0,0.942,2.801
282.0,0.774,3.408
284.0,1.954,2.276
285.0,1.331,2.398
13.0,0.993,2.819
16.0,2.115,2.61
17.0,2.17,3.377
31.0,1.298,2.964
32.0,2.811,2.478
36.0,1.471,2.818
37.0,2.271,2.287
47.0,1.69,1.81
51.0,0.685,2.787
52.0,2.056,2.292
53.0,1.42,2.333
54.0,2.397,2.883
55.0,1.4,2.232
65.0,1.386,1.937
68.0,1.683,2.287
79.0,0.919,3.343
81.0,1.466,2.155
82.0,1.836,2.33
85.0,0.945,2.514
96.0,1.43,1.692
97.0,1.679,2.522
99.0,1.579,1.66
100.0,1.216,2.728
113.0,2.08,3.424
114.0,0.882,2.544
117.0,2.787,3.172
126.0,1.58,2.243
127.0,1.833,2.904
129.0,1.594,3.651
130.0,0.786,2.289
131.0,2.211,2.646
132.0,1.274,3.25
142.0,1.496,2.771
143.0,0.886,2.092
145.0,1.823,2.165
157.0,1.315,2.607
158.0,1.26,2.798
166.0,1.24,2.565
13.0,2.422,3.913
14.0,1.252,3.656
15.0,2.067,3.87
16.0,1.715,2.608
17.0,2.636,3.605
34.0,0.976,3.173
35.0,1.617,2.677
36.0,1.492,2.0
37.0,0.681,4.22
38.0,1.363,2.446
50.0,1.706,3.947
51.0,1.306,3.57
54.0,2.0,2.711
70.0,1.066,2.584
73.0,2.549,3.414
74.0,1.376,2.877
84.0,1.186,2.782
86.0,1.302,1.685
87.0,1.858,3.798
99.0,1.15,4.649
100.0,1.554,3.724
102.0,2.657,2.164
103.0,2.242,1.939
104.0,0.754,2.987
105.0,1.045,2.818
106.0,0.929,1.847
120.0,0.967,3.562
121.0,1.673,2.866
123.0,1.436,2.801
12.0,1.363,2.266
13.0,3.218,3.175
14.0,2.047,3.554
15.0,1.995,2.717
16.0,1.844,2.014
29.0,1.245,1.993
41.0,1.836,2.327
42.0,1.565,3.73
45.0,1.554,3.809
46.0,1.877,1.976
47.0,0.702,4.086
48.0,2.036,2.117
49.0,1.941,2.62
58.0,1.997,2.574
59.0,1.111,3.92
60.0,2.237,3.358
61.0,2.242,2.268
62.0,4.456,2.559
63.0,1.923,2.014
75.0,2.174,2.686
76.0,1.544,2.449
78.0,1.495,4.635
79.0,0.821,2.289
80.0,2.074,2.593
93.0,1.571,2.606
94.0,1.631,3.375
97.0,2.694,2.891
98.0,1.698,2.46
99.0,0.965,2.766
100.0,1.495,2.096
109.0,2.258,3.026
112.0,2.276,2.113
113.0,2.114,3.076
114.0,0.732,3.617
123.0,2.163,3.012
124.0,2.097,3.461
125.0,1.66,2.198
126.0,1.037,2.017
127.0,1.661,2.498
128.0,1.76,3.081
139.0,2.444,2.495
140.0,1.315,2.975
143.0,2.128,2.564
144.0,2.372,2.44
145.0,1.293,4.454
146.0,0.757,1.89
147.0,1.704,2.56
160.0,2.737,2.744
161.0,1.131,5.098
164.0,1.967,2.395
165.0,1.622,2.892
166.0,1.583,2.213
175.0,1.194,3.41
176.0,1.541,1.853
178.0,2.604,3.12
179.0,2.0,2.602
180.0,0.684,1.566
181.0,1.595,2.14
192.0,1.268,2.967
193.0,1.518,2.109
194.0,0.971,2.386
195.0,1.288,2.529
196.0,2.185,2.382
197.0,1.358,3.204
198.0,1.449,1.888
199.0,1.775,2.878
207.0,1.857,2.234
208.0,1.509,2.246
212.0,2.453,3.959
213.0,0.964,2.204
214.0,2.033,4.633
215.0,1.618,2.44
216.0,0.578,2.181
224.0,1.144,2.864
225.0,1.476,2.696
226.0,0.993,2.149
227.0,2.375,2.889
228.0,0.892,1.891
12.0,1.602,3.058
13.0,2.63,4.726
16.0,2.921,4.506
17.0,1.67,2.796
18.0,1.856,2.129
19.0,3.783,2.873
20.0,1.982,2.129
36.0,4.044,3.16
37.0,1.676,3.366
38.0,1.133,2.557
39.0,2.418,2.188
40.0,1.895,2.25
41.0,2.827,2.151
42.0,2.842,2.498
57.0,2.356,2.767
58.0,1.575,4.103
61.0,2.826,2.809
62.0,1.625,2.516
63.0,3.031,5.2
75.0,2.156,2.255
77.0,2.665,3.191
78.0,0.663,2.795
79.0,3.666,2.456
80.0,1.589,2.943
81.0,2.901,3.072
91.0,1.872,2.7
92.0,3.015,2.52
93.0,1.621,3.326
94.0,1.334,3.034
104.0,1.49,2.534
105.0,1.416,2.012
108.0,2.462,1.652
109.0,1.347,2.683
110.0,1.436,2.35
111.0,2.898,2.432
123.0,2.012,3.12
126.0,1.435,2.182
127.0,1.306,1.64
128.0,2.302,2.65
129.0,1.144,4.246
147.0,2.142,2.232
148.0,0.975,3.581
150.0,2.936,3.464
151.0,1.241,2.832
152.0,1.573,2.244
160.0,3.419,2.719
161.0,1.101,2.921
162.0,0.809,4.158
166.0,1.503,2.032
188.0,1.898,2.711
11.0,1.474,2.824
12.0,1.862,3.373
13.0,1.777,1.879
14.0,1.725,2.6
22.0,1.99,3.292
23.0,0.653,2.723
24.0,1.9,2.516
25.0,1.276,2.06
26.0,1.671,4.437
27.0,1.076,2.475
28.0,1.837,2.444
29.0,1.871,5.77
40.0,3.097,2.877
41.0,1.734,2.183
44.0,2.081,2.64
45.0,1.883,2.887
46.0,1.792,4.567
55.0,2.247,2.808
56.0,1.915,2.928
59.0,1.446,2.891
60.0,1.31,2.544
61.0,1.837,3.133
71.0,0.889,3.187
72.0,1.449,3.322
76.0,3.253,2.548
77.0,2.611,3.071
78.0,0.736,2.092
88.0,2.206,2.189
89.0,1.987,2.054
92.0,0.661,2.392
93.0,1.315,2.581
94.0,1.578,2.401
95.0,1.725,2.459
102.0,1.5,3.061
103.0,1.795,1.974
106.0,1.445,1.768
107.0,1.405,2.18
108.0,1.482,2.325
119.0,2.556,3.213
120.0,1.55,2.024
121.0,1.781,1.777
122.0,1.392,2.005
123.0,2.209,2.337
146.0,1.205,2.402
147.0,1.411,3.47
148.0,0.587,2.648
149.0,,2.589
150.0,,
