,0,1
129.0,1.048,2.144
131.0,0.99,2.715
132.0,1.564,2.687
133.0,0.899,2.071
134.0,2.207,2.571
147.0,1.486,2.937
148.0,1.76,3.782
150.0,1.819,3.575
151.0,1.045,2.248
159.0,1.137,2.744
160.0,0.951,2.499
162.0,1.055,2.683
163.0,1.551,2.619
166.0,3.507,4.39
173.0,2.961,2.426
174.0,1.181,3.309
176.0,1.614,2.973
177.0,1.618,3.872
178.0,1.111,2.25
179.0,1.214,3.198
189.0,2.115,3.274
190.0,1.185,2.238
192.0,4.444,2.546
200.0,1.931,2.598
201.0,1.506,4.051
203.0,1.392,1.789
217.0,1.83,2.267
218.0,1.246,2.623
220.0,3.334,2.906
236.0,1.472,2.673
237.0,1.258,3.104
238.0,1.201,2.765
252.0,1.212,2.522
255.0,2.063,3.868
256.0,0.649,2.781
257.0,0.898,2.659
258.0,1.935,2.325
259.0,1.678,2.721
274.0,1.875,3.036
277.0,2.585,3.462
278.0,1.097,2.55
279.0,0.998,2.897
282.0,0.871,3.094
295.0,0.756,3.655
16.0,1.638,3.339
17.0,1.178,2.391
18.0,1.595,2.361
19.0,2.521,2.936
28.0,1.379,2.457
29.0,0.848,3.095
30.0,1.033,2.668
31.0,1.527,3.436
35.0,1.313,2.244
36.0,1.144,1.962
48.0,1.31,2.443
49.0,1.123,2.906
51.0,2.352,2.686
52.0,1.419,2.359
53.0,1.828,2.209
64.0,0.99,1.594
65.0,2.947,2.827
67.0,2.254,3.015
68.0,1.867,4.023
69.0,0.728,2.842
70.0,1.111,3.294
71.0,1.308,3.019
87.0,2.792,3.025
88.0,0.863,2.621
89.0,1.394,3.31
90.0,1.948,2.317
103.0,2.778,2.289
104.0,1.283,2.518
106.0,3.301,2.268
107.0,2.542,3.872
108.0,1.72,3.531
121.0,1.271,2.528
122.0,1.155,2.58
130.0,2.511,2.582
131.0,1.373,2.511
132.0,2.357,2.594
133.0,0.953,1.902
147.0,3.45,3.487
148.0,2.898,2.443
150.0,1.796,2.217
159.0,2.117,2.935
160.0,1.23,2.006
162.0,1.891,2.746
163.0,1.62,3.13
164.0,0.713,2.345
177.0,1.171,2.073
178.0,1.449,2.876
192.0,3.106,3.063
193.0,3.238,2.292
194.0,1.59,3.065
195.0,2.057,2.781
196.0,1.519,2.396
214.0,1.767,1.953
222.0,2.304,2.75
223.0,0.979,2.334
224.0,0.782,1.902
230.0,0.947,3.011
236.0,2.399,2.093
237.0,1.213,2.418
238.0,1.186,2.545
261.0,2.193,2.439
262.0,1.575,3.683
266.0,1.343,2.987
276.0,1.44,2.25
277.0,1.559,2.772
279.0,1.278,2.844
282.0,1.209,2.906
283.0,1.805,3.514
292.0,2.193,2.835
293.0,1.577,3.254
299.0,1.109,2.939
17.0,1.861,2.687
18.0,2.632,3.475
19.0,1.678,2.781
20.0,2.712,3.517
35.0,0.797,3.024
36.0,1.359,2.772
38.0,1.934,1.846
39.0,2.719,2.511
40.0,1.925,2.587
51.0,1.801,2.69
53.0,2.817,2.523
54.0,2.468,2.67
62.0,2.235,3.104
63.0,2.024,2.045
65.0,1.821,2.25
76.0,2.196,2.288
77.0,1.559,2.09
78.0,2.302,2.296
94.0,2.194,2.732
95.0,3.846,2.813
96.0,1.868,2.611
97.0,1.49,2.73
110.0,1.712,2.676
111.0,3.413,2.506
113.0,2.055,1.82
123.0,1.818,3.142
124.0,1.775,2.23
125.0,1.375,2.517
126.0,1.502,2.247
127.0,2.156,3.405
137.0,2.511,3.082
138.0,1.045,2.562
139.0,2.527,2.729
140.0,1.367,2.188
141.0,1.389,1.955
142.0,1.41,2.119
143.0,2.523,3.802
155.0,1.517,2.264
156.0,0.724,2.401
158.0,1.623,2.068
159.0,3.239,2.703
160.0,1.696,2.15
161.0,1.071,1.919
162.0,0.772,2.117
173.0,1.532,2.15
177.0,1.792,2.378
178.0,1.686,2.308
179.0,0.914,2.356
180.0,2.113,2.62
181.0,2.343,2.291
192.0,2.299,2.587
193.0,1.129,2.118
194.0,1.513,2.23
195.0,1.115,2.232
196.0,0.708,1.859
197.0,3.456,2.801
207.0,0.947,1.61
208.0,2.196,2.196
209.0,1.033,2.093
210.0,2.333,2.407
211.0,2.248,2.02
220.0,1.423,2.138
221.0,1.131,2.162
223.0,0.959,1.809
224.0,0.978,2.095
225.0,2.907,2.665
237.0,0.828,2.241
238.0,1.827,2.56
239.0,2.153,2.307
240.0,1.777,1.832
241.0,1.695,2.336
242.0,2.403,2.67
256.0,2.546,1.862
257.0,0.887,2.195
259.0,1.503,2.627
260.0,1.725,2.224
261.0,1.134,1.824
262.0,1.705,2.245
271.0,1.656,2.11
272.0,1.31,2.242
274.0,2.405,2.466
275.0,1.034,2.03
276.0,0.836,2.091
277.0,1.592,2.633
278.0,1.003,2.29
5.0,,
6.0,2.767,3.388
7.0,0.87,2.756
8.0,2.052,3.071
9.0,1.185,2.316
10.0,2.377,2.584
24.0,2.313,2.926
25.0,2.335,2.566
26.0,1.286,3.45
27.0,2.545,3.058
39.0,0.809,3.179
40.0,4.047,3.905
42.0,1.61,2.487
43.0,3.231,2.671
44.0,2.821,2.422
57.0,1.46,2.822
58.0,1.856,2.302
60.0,1.626,2.458
70.0,1.841,3.892
71.0,2.774,2.977
73.0,2.955,2.983
87.0,1.908,2.937
88.0,1.888,3.301
90.0,0.968,2.006
93.0,3.245,4.302
102.0,1.686,2.697
103.0,1.202,3.034
106.0,3.506,3.06
107.0,0.919,3.189
108.0,3.635,3.895
109.0,2.485,2.447
110.0,1.364,4.48
120.0,1.214,3.055
121.0,2.943,3.956
123.0,1.815,2.767
134.0,1.753,3.45
135.0,2.212,3.48
137.0,1.42,2.852
138.0,2.147,3.067
139.0,1.107,3.858
149.0,1.69,3.968
150.0,0.941,4.678
152.0,1.08,3.535
5.0,,
6.0,1.975,4.217
24.0,2.978,3.346
25.0,1.663,2.821
26.0,1.921,3.802
27.0,1.637,2.578
28.0,1.668,2.234
29.0,2.29,3.188
30.0,1.508,3.076
31.0,1.091,3.026
43.0,1.541,4.464
44.0,0.994,2.993
45.0,1.945,3.554
46.0,1.668,3.628
47.0,2.066,3.24
61.0,2.773,3.442
62.0,1.423,3.159
64.0,1.498,3.676
65.0,2.002,2.82
66.0,2.695,3.92
76.0,2.473,4.451
77.0,0.959,3.694
79.0,1.412,2.808
80.0,1.665,3.526
90.0,0.956,3.69
91.0,1.79,2.606
93.0,2.901,3.397
94.0,1.673,2.832
95.0,4.374,3.252
113.0,3.618,3.806
114.0,1.001,3.391
116.0,1.335,2.286
117.0,2.74,3.021
118.0,1.291,2.852
5.0,,
6.0,1.59,2.999
7.0,1.151,3.542
8.0,2.483,2.097
23.0,2.325,3.099
24.0,3.812,2.393
26.0,0.718,4.334
36.0,2.424,3.016
37.0,1.814,3.599
39.0,3.817,2.643
51.0,1.08,2.641
52.0,2.138,2.944
53.0,2.077,3.438
65.0,2.189,2.284
68.0,2.275,2.531
69.0,1.263,2.836
70.0,2.873,3.069
71.0,2.61,2.565
72.0,2.88,5.138
73.0,2.784,3.638
89.0,2.04,3.054
91.0,1.975,2.735
103.0,0.576,2.923
104.0,2.216,3.18
105.0,1.602,2.339
106.0,1.286,2.816
116.0,1.687,3.095
117.0,1.929,2.72
118.0,2.256,2.9
119.0,2.339,3.29
120.0,2.079,6.703
121.0,2.699,2.545
130.0,3.1,3.943
131.0,2.118,2.982
133.0,3.723,2.698
134.0,1.564,2.691
135.0,2.331,2.721
136.0,0.992,2.781
149.0,1.201,3.025
150.0,2.734,3.241
151.0,1.096,2.815
152.0,2.125,4.263
153.0,1.782,2.438
157.0,1.572,2.276
158.0,0.97,2.568
168.0,2.578,3.536
169.0,1.677,3.478
171.0,1.759,2.39
172.0,1.962,4.231
173.0,2.321,4.232
183.0,2.333,3.643
184.0,2.388,3.128
186.0,1.541,1.985
187.0,2.527,3.063
188.0,2.96,2.468
189.0,3.382,3.538
190.0,1.907,2.283
201.0,1.637,2.932
202.0,1.598,2.61
204.0,1.452,2.405
205.0,1.458,1.997
218.0,0.881,3.151
221.0,0.875,2.149
222.0,2.909,2.942
8.0,1.772,3.994
9.0,2.316,3.171
28.0,1.69,3.145
29.0,2.992,3.759
30.0,1.736,3.225
46.0,1.107,3.59
47.0,1.727,2.608
50.0,1.937,4.424
55.0,1.28,3.719
66.0,1.539,3.608
67.0,2.149,2.924
69.0,1.103,5.398
70.0,3.219,2.513
71.0,2.309,2.899
83.0,2.444,3.003
84.0,1.914,4.501
85.0,3.099,3.312
86.0,1.45,2.02
87.0,1.593,2.191
88.0,1.393,3.061
89.0,1.571,3.418
98.0,1.807,2.863
100.0,1.38,3.116
101.0,3.756,2.744
102.0,2.492,2.157
117.0,1.314,3.274
118.0,1.766,3.179
119.0,1.454,3.285
141.0,1.995,2.449
142.0,2.231,3.946
143.0,2.163,2.177
144.0,0.739,2.881
155.0,2.093,4.992
156.0,0.962,2.616
157.0,1.498,3.124
158.0,1.501,3.931
173.0,1.546,3.586
174.0,0.949,3.02
179.0,0.779,2.072
180.0,1.199,2.283
181.0,1.001,1.622
7.0,,
8.0,3.285,3.689
16.0,1.242,2.671
17.0,2.773,2.735
18.0,1.967,2.475
19.0,1.606,2.318
32.0,1.157,3.145
33.0,2.14,4.194
34.0,2.24,2.753
35.0,2.287,2.639
36.0,2.42,2.98
37.0,2.001,3.173
38.0,1.095,2.081
48.0,3.004,3.25
49.0,3.24,3.328
51.0,1.241,3.68
52.0,2.327,2.399
63.0,1.839,3.346
64.0,1.807,2.803
66.0,2.357,2.2
67.0,1.419,2.433
68.0,2.303,2.463
69.0,2.034,3.003
80.0,2.151,3.296
81.0,0.761,3.363
83.0,3.458,1.928
84.0,1.231,4.478
85.0,2.243,2.57
86.0,1.816,2.973
97.0,3.402,3.979
98.0,2.389,3.283
100.0,1.367,3.957
110.0,1.789,3.004
111.0,1.713,2.488
112.0,2.658,2.27
113.0,1.838,2.365
114.0,2.526,3.648
115.0,1.627,4.194
116.0,2.674,3.593
117.0,1.82,2.685
131.0,1.856,2.62
132.0,1.602,3.028
140.0,3.421,3.454
141.0,1.349,2.403
142.0,1.59,3.006
